user,item,rating
2283,1804090611,5
2283,1800020333,5
2283,1807599125,5
2283,1804738128,5
2283,1808487442,5
2283,1808405428,5
2283,1803454613,5
2283,1802813191,5
2284,1807816319,1
2284,1808440470,1
2284,1808421437,1
2284,1808418721,1
2284,1808412549,1
2284,1800233344,1
2284,1800114768,2
2284,1808435938,1
2284,1808404010,1
2284,1808405308,1
2284,1808435651,1
2284,1808435494,1
2285,1808506406,5
2285,1804104796,5
2285,1800228066,5
2285,1808405164,5
2285,1808428820,3
2285,1807428853,5
2285,1808439458,2
2285,1808406322,4
2285,1804476721,5
2285,1808403329,4
2285,1800024464,5
2285,1800025366,5
2285,1807432594,4
2286,1800019704,5
2286,1807815977,5
2286,1800354471,5
2286,1800235955,5
2286,1800073490,5
2286,1800026906,5
2286,1800163452,4
2286,1804758337,5
2286,1802829104,5
2286,1800069385,5
2286,1800354063,5
2286,1800129125,5
2286,1800078542,5
2287,1807645166,5
2287,1808437167,1
2287,1807776067,5
2287,1800105827,5
2287,1808481189,5
2287,1804318777,5
2287,1808405417,5
2287,1808429530,4
2287,1804856716,4
2287,1808412006,4
2287,1808405650,5
2287,1808411888,5
2287,1808402795,2
2288,1808403030,5
2288,1807645891,5
2288,1808474115,5
2288,1808403751,5
2288,1800420528,5
2288,1800353550,5
2288,1808417868,5
2288,1807428937,5
2288,1804476882,4
2288,1808403703,5
2288,1800350475,5
2288,1808403981,5
2288,1804666512,5
2288,1808403676,5
2288,1808404384,5
2288,1804383575,5
2289,1808410341,4
2289,1800140221,5
2289,1808455533,5
2289,1807761085,5
2289,1807433130,5
2289,1804895504,5
2289,1800216539,5
2289,1808460877,5
2289,1808411865,3
2289,1804383678,5
2289,1807799955,5
2289,1800025486,4
2289,1808455452,5
2289,1800353480,5
2290,1808412294,5
2290,1807645163,5
2290,1808403981,4
2290,1808404541,4
2290,1808428290,5
2290,1808405650,1
2290,1807839027,4
2290,1808411888,5
2290,1800216534,5
2290,1808403441,5
2290,1808437167,4
2290,1804738128,5
2290,1808418671,5
2290,1807858511,5
2290,1808465610,5
2290,1807859491,4
2290,1808418410,5
2290,1807428853,5
2290,1800107071,3
2290,1807858489,5
2290,1808481189,5
2290,1807428619,4
2290,1807592188,5
2290,1808403329,5
2290,1800182038,5
2290,1808440575,5
2290,1808416901,4
2290,1800135311,5
2290,1807816356,5
2290,1808440470,5
2290,1808421437,5
2290,1808405757,5
2290,1800258169,5
2290,1808405417,5
2290,1808405428,5
2290,1800116994,1
2291,1808406133,4
2291,1808443070,5
2291,1800128578,5
2291,1808404878,5
2291,1807428619,5
2291,1807592188,5
2291,1808409330,4
2291,1804383671,5
2291,1800088651,5
2291,1808405417,5
2291,1808440575,1
2291,1808437039,5
2291,1808404170,1
2292,1807816319,1
2292,1808396034,1
2292,1808404742,5
2292,1800026869,5
2292,1808415451,5
2292,1807592188,3
2292,1800026398,5
2292,1808404010,2
2292,1808412006,5
2292,1808405650,5
2292,1808411888,5
2292,1800189570,5
2292,1808404398,5
2292,1808403441,5
2292,1808405757,5
2292,1807776067,5
2292,1808467731,1
2292,1808410707,5
2293,1800256750,5
2293,1800168210,5
2293,1800353972,5
2293,1800235955,5
2293,1802821120,5
2293,1808405515,5
2293,1804892925,5
2293,1800018761,5
2293,1807428926,5
2293,1800099442,5
2293,1800125435,5
2293,1800262186,5
2293,1800019822,5
2293,1800109559,5
2294,1800129586,5
2294,1800193033,5
2294,1800137971,5
2294,1808403441,5
2294,1808404622,3
2294,1800252242,5
2294,1800018796,5
2294,1804892925,1
2294,1807743620,2
2294,1800024381,5
2294,1808410707,3
2295,1800181940,5
2295,1808405164,5
2295,1807537463,5
2295,1800026869,5
2295,1804383671,5
2295,1808409407,3
2295,1807743620,5
2295,1807776058,5
2295,1800019201,5
2295,1800361191,5
2295,1808403441,4
2295,1804133346,5
2295,1805540029,2
2295,1804738128,5
2295,1804892925,5
2295,1800126187,2
2295,1808404477,5
2295,1800018623,5
2295,1800071079,4
2296,1800295898,5
2296,1800293873,5
2296,1800396616,5
2296,1800269243,5
2296,1800293863,5
2296,1808403441,5
2296,1800269283,5
2296,1807816302,5
2296,1808404541,5
2296,1800293893,5
2296,1800269274,5
2296,1800419988,5
2296,1807839027,5
2296,1800269228,5
2296,1800295892,5
2297,1800078410,4
2297,1800184255,5
2297,1800162265,4
2297,1800077981,5
2297,1800064338,5
2297,1800071729,4
2297,1800254203,4
2297,1800234527,4
2297,1800125149,5
2297,1800281903,3
2297,1800228066,2
2297,1807634180,2
2297,1804580258,4
2297,1800163037,4
2297,1800050892,3
2297,1808404459,3
2297,1800236989,5
2297,1800279640,5
2297,1800047470,4
2297,1800050351,4
2297,1800057417,4
2297,1800173050,4
2297,1800073541,5
2297,1800249953,5
2297,1800211859,3
2297,1800071835,5
2297,1800175356,4
2297,1800209805,4
2297,1800165291,5
2297,1807745506,2
2297,1804358017,4
2297,1800206599,5
2297,1800151054,5
2297,1800190621,4
2297,1800021319,5
2297,1800077108,4
2297,1800054184,4
2297,1800018968,3
2297,1800073490,5
2297,1800018905,4
2297,1800045201,4
2297,1800062656,3
2297,1800047248,3
2297,1800072798,5
2297,1800238549,4
2298,1800111258,1
2298,1800165355,3
2298,1800100997,5
2298,1800080795,4
2298,1800161524,5
2298,1800080788,5
2298,1800222436,5
2298,1807530862,5
2298,1808406634,5
2298,1800421139,5
2298,1800181502,3
2298,1800024141,5
2298,1800026145,5
2298,1804738128,5
2298,1808394150,1
2298,1804147056,1
2298,1808435651,5
2298,1804329549,1
2298,1800263060,5
2298,1800101006,5
2298,1800148719,1
2298,1800019098,1
2298,1807428853,2
2298,1808417915,5
2298,1807537463,5
2298,1808491635,1
2298,1807428619,5
2298,1800379216,5
2298,1808404010,1
2298,1808440575,1
2298,1804520039,5
2298,1808439536,5
2298,1800062205,5
2298,1802816835,5
2298,1802957648,5
2298,1808421437,5
2298,1808418721,1
2298,1808404091,5
2298,1800101018,5
2298,1800101011,4
2298,1808405417,1
2299,1800128578,1
2299,1807993019,2
2299,1800064266,2
2299,1800022581,1
2299,1808402795,4
2299,1800421139,3
2299,1808431618,2
2299,1800024141,5
2299,1808403441,3
2299,1808402918,5
2299,1804738128,5
2299,1800072405,4
2299,1807432594,5
2299,1800060404,4
2299,1803454613,5
2299,1800444945,1
2299,1808467432,4
2299,1807733433,4
2299,1807816319,4
2299,1807428853,4
2299,1800159233,1
2299,1807537463,5
2299,1800114768,4
2299,1807485310,2
2299,1807592188,4
2299,1800026398,2
2299,1800379216,3
2299,1800019304,4
2299,1804383585,5
2299,1800019665,5
2299,1800121659,5
2299,1807879445,2
2299,1800026332,4
2299,1808406133,4
2299,1808421437,2
2299,1800061638,5
2299,1808404091,2
2299,1800018676,4
2299,1808405417,5
2299,1808405428,5
2299,1807426893,3
2300,1800120659,5
2300,1807428853,5
2300,1800177244,5
2300,1807428619,5
2300,1808481189,5
2300,1808493998,5
2300,1800019304,5
2300,1808429530,5
2300,1808402795,3
2300,1807839027,5
2300,1808404018,5
2300,1808406133,5
2300,1800026332,5
2300,1800208214,4
2300,1808440470,5
2300,1808420648,5
2300,1808404091,4
2300,1808409320,5
2300,1800019337,5
2300,1808437167,5
2300,1800021799,3
2300,1800103013,5
2300,1804738128,5
2300,1808412615,4
2300,1808405417,4
2300,1807432594,5
2300,1800231191,4
2300,1808429384,5
2300,1808404170,1
2301,1808412410,5
2301,1808409321,1
2301,1808418410,5
2301,1808420114,5
2301,1808437167,1
2301,1808404622,4
2301,1808450790,5
2301,1808402936,5
2301,1808409330,1
2301,1808404010,5
2301,1808405428,5
2301,1808403236,3
2301,1808404841,5
2302,1807437044,2
2302,1807537463,5
2302,1804288900,4
2302,1808429955,5
2302,1807428619,4
2302,1807859468,5
2302,1807473444,5
2302,1808416901,5
2302,1808404459,5
2302,1804738128,5
2302,1807776024,5
2302,1807776039,5
2302,1804770389,5
2302,1808405417,5
2302,1807432594,5
2302,1800352714,4
2303,1808404659,5
2303,1807733433,5
2303,1808440470,5
2303,1808411901,5
2303,1807761085,5
2303,1808420114,2
2303,1808437167,2
2303,1808405757,5
2303,1807599125,4
2303,1808403329,5
2303,1808405417,5
2303,1808437039,5
2304,1808465610,4
2304,1808467432,4
2304,1808405886,4
2304,1808446833,4
2304,1808428820,3
2304,1808431865,4
2304,1807428853,5
2304,1808403981,5
2304,1808404541,4
2304,1807592188,4
2304,1807428619,5
2304,1808429955,3
2304,1808403329,4
2304,1808415480,3
2304,1808440575,1
2304,1808402795,4
2304,1808433117,4
2304,1807839027,3
2304,1808411888,5
2304,1808403030,5
2304,1808404659,4
2304,1808443070,5
2304,1808420114,2
2304,1808405708,1
2304,1804738128,5
2304,1807776039,4
2304,1808418671,4
2304,1808405417,5
2304,1807858511,1
2304,1808405428,5
2304,1807432594,5
2305,1807751254,4
2305,1807733433,5
2305,1807863382,4
2305,1804713423,4
2305,1807745519,5
2305,1804170974,5
2305,1800444902,3
2305,1804738128,5
2305,1807432836,4
2305,1808405650,5
2305,1800118146,5
2305,1800353545,4
2305,1808404018,5
2306,1808405886,4
2306,1808412410,4
2306,1808428820,4
2306,1807428853,5
2306,1808403441,5
2306,1808438656,3
2306,1808429955,4
2306,1808403329,4
2306,1804738128,5
2306,1808404459,4
2306,1808418671,5
2306,1808405428,5
2307,1800022963,1
2307,1807428853,5
2307,1800026869,3
2307,1808403981,1
2307,1800024040,5
2307,1808429955,1
2307,1807428619,5
2307,1800019604,5
2307,1807839027,1
2307,1808405428,5
2307,1807579301,1
2308,1807463608,3
2308,1808478330,5
2308,1800362940,5
2308,1808453998,5
2308,1807993019,4
2308,1800379216,3
2308,1808483366,5
2308,1808402795,4
2308,1808416901,3
2308,1800121659,5
2308,1802831336,5
2308,1800421139,3
2308,1800051087,5
2308,1800106305,4
2308,1808462575,5
2308,1808405417,5
2308,1800340539,5
2308,1808405428,5
2308,1807432594,5
2308,1804476698,5
2309,1808404659,3
2309,1800421139,5
2309,1807428853,5
2309,1808439458,5
2309,1807537463,5
2309,1800282501,1
2309,1808437167,1
2309,1808405757,2
2309,1807993019,1
2309,1807592188,1
2309,1807428619,5
2309,1808403329,4
2309,1804738128,5
2309,1800310203,5
2309,1808405417,1
2309,1808415480,1
2309,1807432594,4
2309,1807839027,3
2309,1808405428,5
2310,1808406133,4
2310,1808414381,5
2310,1808404659,3
2310,1808421437,4
2310,1807428853,5
2310,1808404742,5
2310,1807428619,4
2310,1807592188,4
2310,1807993019,4
2310,1804738128,5
2310,1808403329,3
2310,1808405417,4
2310,1807432594,4
2310,1808416901,3
2311,1808403030,5
2311,1808465610,5
2311,1808406133,4
2311,1802771069,5
2311,1808428820,3
2311,1808412549,5
2311,1808404091,5
2311,1807428853,5
2311,1808405757,4
2311,1808439408,4
2311,1807428619,5
2311,1808403329,4
2311,1808418671,4
2311,1808405048,4
2311,1807839027,4
2311,1808405428,5
2311,1808429384,5
2312,1808465610,5
2312,1808406133,5
2312,1808404659,4
2312,1807816319,4
2312,1808404398,4
2312,1807428853,4
2312,1808435941,4
2312,1807599125,4
2312,1808403329,3
2312,1804738128,5
2312,1808404459,2
2312,1808405417,5
2312,1807743620,4
2312,1807432594,5
2312,1808437039,5
2313,1800419889,5
2313,1807745763,5
2313,1800282596,5
2313,1808418721,3
2313,1807428853,5
2313,1800046320,1
2313,1807858520,3
2313,1807783547,1
2313,1800192947,5
2313,1804851373,3
2313,1800251638,1
2313,1807432594,5
2313,1800282878,1
2313,1800216534,1
2314,1800197968,4
2314,1807863382,1
2314,1800020981,5
2314,1800068492,4
2314,1808439458,1
2314,1804713420,3
2314,1800079134,3
2314,1800048705,5
2314,1800119952,5
2314,1800085519,5
2314,1800228066,4
2314,1800340322,5
2314,1808479189,4
2314,1800044988,2
2314,1808405417,4
2314,1808405411,1
2314,1800116994,5
2314,1804707629,3
2314,1800128562,4
2315,1800155580,5
2315,1800020981,5
2315,1800026398,5
2315,1800341652,5
2315,1800020664,5
2315,1800025462,5
2315,1802761117,4
2315,1800019316,4
2315,1800024701,5
2315,1800069218,5
2315,1800318740,1
2315,1800205324,5
2315,1800249529,5
2315,1808405250,5
2315,1800024488,4
2315,1800020867,5
2315,1800320336,3
2315,1808404170,1
2315,1800025331,5
2316,1804104796,4
2316,1807579301,4
2316,1800018639,5
2316,1804383575,4
2316,1800216534,5
2316,1804090611,5
2316,1807745519,5
2316,1802761123,5
2316,1808405048,4
2316,1800169374,4
2316,1800024300,5
2316,1808404170,2
2316,1803454613,4
2316,1800444945,4
2316,1800263399,4
2316,1804713423,5
2316,1807428853,5
2316,1807592174,4
2316,1804094768,4
2316,1800182293,5
2316,1804713420,5
2316,1800114768,5
2316,1807428619,5
2316,1800019665,5
2316,1807776058,5
2316,1804763109,4
2316,1800026332,4
2316,1800250043,4
2316,1808478304,5
2316,1804892925,4
2316,1808405417,5
2316,1808405428,5
2317,1808428820,3
2317,1808403981,3
2317,1807993019,2
2317,1808429955,4
2317,1808402795,4
2317,1807839027,4
2317,1808403030,4
2317,1800421139,4
2317,1808404300,3
2317,1808403441,4
2317,1808416650,5
2317,1807599125,4
2317,1804738128,5
2317,1807432594,5
2317,1808404170,4
2317,1808465610,5
2317,1808404622,3
2317,1808481189,5
2317,1807428619,4
2317,1807592188,4
2317,1800379216,4
2317,1808403329,5
2317,1808405549,2
2317,1807859434,4
2317,1808416901,4
2317,1808437039,5
2317,1808406133,5
2317,1808443070,5
2317,1808404659,4
2317,1808414381,5
2317,1808404091,4
2317,1808405417,5
2317,1808405428,5
2317,1808429384,4
2318,1808403030,4
2318,1808467432,5
2318,1808443070,5
2318,1800283691,3
2318,1808470430,4
2318,1808403981,4
2318,1808411891,4
2318,1808435938,5
2318,1808403329,5
2318,1808405417,5
2318,1808405428,5
2318,1808429384,5
2319,1808406133,4
2319,1808440470,5
2319,1808421437,4
2319,1808418721,3
2319,1808404091,4
2319,1808404622,4
2319,1807993019,5
2319,1808409330,5
2319,1808404450,5
2319,1808405417,5
2319,1807839027,4
2319,1808429384,5
2319,1808410707,3
2320,1800051806,5
2320,1800340444,3
2320,1800050870,5
2320,1807565371,5
2320,1800158607,3
2320,1800076081,4
2320,1808406175,5
2320,1802834401,5
2320,1800125214,4
2320,1800022654,5
2320,1800261957,5
2320,1800019004,5
2320,1800153918,5
2320,1800354115,4
2320,1800340322,5
2320,1800109653,5
2320,1800028321,5
2320,1800242003,5
2320,1800085593,5
2320,1800150158,5
2320,1800018938,5
2320,1800045153,5
2320,1808421890,5
2320,1800181940,5
2320,1800053311,5
2320,1800252204,5
2320,1800055909,5
2320,1800038602,4
2320,1807858489,1
2320,1800022746,4
2320,1800290380,5
2320,1800044667,5
2320,1800264844,5
2320,1800212379,5
2320,1800021319,1
2320,1800353972,5
2320,1800350465,5
2320,1800197824,5
2320,1800345244,5
2320,1800170495,4
2320,1800029623,5
2320,1800285442,5
2320,1800166760,5
2320,1800019720,4
2320,1800020345,5
2320,1800214928,5
2320,1800105427,5
2320,1800350099,5
2320,1800023257,4
2320,1800143540,5
2320,1800261212,3
2320,1800201477,4
2320,1800256744,4
2320,1800281903,4
2320,1800024204,5
2320,1800067680,4
2320,1800279640,5
2320,1800272771,4
2320,1800035718,4
2320,1800018964,5
2320,1800293583,5
2320,1804030622,4
2320,1800026332,5
2320,1800269032,5
2320,1800059423,5
2320,1807839290,5
2320,1800306455,5
2320,1800024255,4
2320,1800249977,5
2320,1800234519,4
2320,1800348570,5
2320,1800256439,5
2320,1800156306,5
2320,1800140642,5
2320,1802953401,4
2320,1800100058,5
2320,1800108297,5
2320,1800244920,5
2320,1800201616,4
2320,1800060004,5
2320,1808414632,5
2320,1804487874,4
2320,1802771203,4
2320,1800245313,5
2320,1800350597,4
2320,1800193331,4
2320,1800019929,5
2320,1800421133,3
2320,1802835285,5
2320,1800057179,5
2320,1800236989,5
2320,1800227659,5
2320,1800026322,5
2320,1800020307,4
2320,1800026404,4
2320,1800250001,3
2320,1800353480,4
2320,1800250043,5
2320,1800023302,5
2320,1804170974,5
2320,1800136276,4
2320,1800289038,2
2320,1800018761,5
2320,1804476698,5
2320,1800181977,4
2320,1804850956,5
2320,1800419889,4
2320,1800112338,4
2320,1800264849,4
2320,1800019594,4
2320,1800266274,5
2320,1800195539,3
2320,1800024682,5
2320,1804364753,5
2320,1804861086,5
2320,1800113621,5
2320,1800209247,4
2320,1800279502,5
2320,1800249512,5
2320,1800290305,4
2320,1800191133,5
2320,1800179510,5
2320,1804713423,5
2320,1800217371,5
2320,1800188211,5
2320,1800379216,5
2320,1800341941,4
2320,1800350842,5
2320,1804383585,5
2320,1800221033,4
2320,1800023586,4
2320,1800060688,4
2320,1800266441,5
2320,1800022843,5
2320,1800019616,4
2320,1800263585,4
2320,1800245442,5
2320,1800212014,4
2320,1800071729,4
2320,1800226254,5
2320,1800069218,5
2320,1800093038,5
2320,1800146763,5
2320,1802821120,5
2320,1800048862,4
2320,1800170099,5
2320,1800071079,5
2320,1800184184,5
2320,1800207913,5
2320,1800268788,4
2320,1800235872,4
2320,1804104841,5
2320,1800228205,3
2320,1807427134,4
2320,1800125435,5
2320,1800121659,4
2320,1802837017,4
2320,1800096103,4
2320,1800019792,4
2320,1800025486,5
2320,1800177930,4
2320,1800128578,3
2320,1800068492,5
2320,1800085992,5
2320,1800215641,4
2320,1800340284,5
2320,1800019388,4
2320,1800103184,4
2320,1800225427,5
2320,1800019316,1
2320,1800036188,5
2320,1800106663,5
2320,1800354770,4
2320,1800228066,5
2320,1800025652,4
2320,1800081654,5
2320,1808443880,3
2320,1800275025,4
2320,1800024275,5
2320,1800159233,4
2320,1800122812,4
2320,1800026459,5
2320,1800133584,5
2320,1800019665,5
2320,1800026205,4
2320,1800048705,5
2320,1800177888,5
2320,1800209781,3
2320,1800222259,4
2320,1804133346,5
2320,1800024516,3
2320,1800233344,5
2320,1800019023,5
2320,1800195769,5
2320,1800021778,4
2320,1800173852,4
2320,1800111258,5
2320,1800359669,5
2320,1800020044,5
2320,1800255254,4
2320,1800262186,5
2320,1800245829,5
2320,1800174173,4
2320,1800020058,5
2320,1800196315,5
2320,1800018623,5
2320,1800444945,1
2320,1800025557,5
2320,1800156420,4
2320,1800172505,5
2320,1800022996,4
2320,1800026869,1
2320,1800243949,4
2320,1800306085,4
2320,1800018844,4
2320,1800195627,3
2320,1804736442,5
2320,1800360158,4
2320,1800206599,5
2320,1800061638,5
2320,1800024844,4
2320,1800119314,4
2320,1800154100,4
2320,1800170595,4
2320,1800037537,4
2320,1800026053,5
2320,1800103151,5
2320,1800115833,4
2320,1804361439,4
2320,1800116994,5
2320,1800158838,4
2320,1800261904,5
2320,1800269631,4
2320,1800028098,4
2320,1800019267,5
2320,1800028267,5
2320,1800024701,5
2320,1800243088,5
2320,1800138293,4
2320,1800193033,4
2320,1803453994,4
2320,1807776248,5
2320,1800098864,4
2320,1802761123,5
2320,1800025551,5
2320,1800255845,3
2320,1800198392,3
2320,1800054624,5
2320,1800038763,5
2320,1800238182,4
2320,1800107025,2
2320,1800249953,5
2320,1800222974,5
2320,1800019618,5
2320,1800031688,4
2320,1800252048,4
2320,1800018578,4
2320,1800354465,4
2320,1800095490,3
2320,1802813191,1
2320,1800229709,5
2321,1808465610,4
2321,1808428820,3
2321,1807428853,2
2321,1808403981,4
2321,1807993019,1
2321,1808403329,3
2321,1808406642,5
2321,1807743620,5
2321,1808402795,5
2321,1807839027,5
2321,1808416901,5
2321,1808403030,4
2321,1808443070,5
2321,1808404659,2
2321,1808404091,5
2321,1808404459,3
2321,1804738128,1
2321,1808405417,5
2321,1807432594,5
2322,1807634180,1
2322,1800365587,5
2322,1808411176,3
2322,1800026145,1
2322,1808434922,5
2322,1807743620,5
2322,1800082838,5
2322,1800082796,5
2322,1800223934,4
2322,1800082735,5
2322,1800050664,4
2322,1808419305,5
2322,1808404170,1
2322,1800082750,5
2323,1808440470,5
2323,1808418750,1
2323,1808404300,5
2323,1808404742,5
2323,1808435941,5
2323,1808405757,5
2323,1808416650,5
2323,1808435938,1
2323,1808403329,5
2323,1808405417,5
2323,1808412006,1
2323,1808405428,5
2323,1808429384,5
2324,1800177930,4
2324,1804857429,4
2324,1800238578,4
2324,1800353817,4
2324,1808396034,4
2324,1800076081,4
2324,1805540036,5
2324,1800020664,5
2324,1800022439,2
2324,1804516780,3
2324,1800161524,5
2324,1807579301,4
2324,1800018639,4
2324,1804383575,4
2324,1800340927,5
2324,1800421139,4
2324,1800420528,4
2324,1804318783,4
2324,1807745519,5
2324,1800150158,5
2324,1807428940,3
2324,1800026145,5
2324,1804147056,3
2324,1800419988,4
2324,1807432594,5
2324,1800112642,4
2324,1803454613,5
2324,1800444945,3
2324,1807743675,4
2324,1804713423,4
2324,1807428853,5
2324,1800018964,5
2324,1807812168,4
2324,1804713420,4
2324,1807592188,4
2324,1807485310,5
2324,1807428619,4
2324,1800353825,4
2324,1800026398,3
2324,1800018810,3
2324,1807455542,5
2324,1804383585,5
2324,1800353749,5
2324,1808416901,4
2324,1802816835,5
2324,1808421437,2
2324,1807782168,3
2324,1808405250,5
2324,1808404091,5
2324,1804539549,4
2324,1807816302,3
2324,1804379962,5
2324,1804851373,4
2324,1804770389,4
2324,1804892925,5
2324,1804476698,4
2324,1802813191,4
2325,1808465610,5
2325,1800019594,5
2325,1808516215,5
2325,1800019337,5
2325,1800111139,5
2325,1800310203,5
2325,1800307520,5
2325,1800020507,5
2325,1807809591,1
2325,1808405428,5
2325,1808440420,5
2325,1800147492,5
2325,1808404170,1
2326,1808406133,1
2326,1808442969,4
2326,1808414381,1
2326,1808443070,5
2326,1808404300,3
2326,1808404091,5
2326,1808431865,5
2326,1808437167,1
2326,1808481189,5
2326,1808405417,5
2326,1808437039,5
2327,1808403030,5
2327,1800020133,5
2327,1808406133,5
2327,1808467432,5
2327,1807859491,5
2327,1808437167,5
2327,1807863342,5
2327,1808403981,5
2327,1807428619,1
2327,1807592188,5
2327,1808404831,1
2327,1808404170,2
2328,1807428853,1
2328,1808405757,3
2328,1808439408,5
2328,1808481189,5
2328,1808403329,5
2328,1804539518,5
2328,1808405417,5
2328,1808412006,4
2328,1808420230,5
2328,1808416901,5
2328,1808437039,5
2329,1808403030,2
2329,1807645166,5
2329,1800264036,5
2329,1800018548,5
2329,1808443070,5
2329,1808429955,5
2329,1808429530,4
2329,1800018810,4
2329,1808412006,4
2329,1800026643,4
2329,1808396025,5
2329,1808410707,2
2330,1808403030,4
2330,1808406133,4
2330,1808442969,1
2330,1807816319,4
2330,1808440470,4
2330,1808404398,2
2330,1807428619,4
2330,1807993019,4
2330,1808405417,4
2330,1808435651,4
2330,1808429384,4
2331,1808403030,5
2331,1808465610,5
2331,1808404091,5
2331,1807428853,5
2331,1808403981,5
2331,1807428619,4
2331,1807592188,4
2331,1808405417,4
2331,1807432594,5
2331,1808405428,5
2331,1808416901,4
2331,1808404170,4
2332,1800245442,4
2332,1808403981,5
2332,1800361193,5
2332,1800352372,3
2332,1808429955,3
2332,1803242457,4
2332,1800245379,4
2332,1807816360,4
2332,1800420423,4
2332,1800244920,5
2332,1807743620,3
2332,1800019301,4
2332,1804555495,3
2332,1800018639,4
2332,1800019201,4
2332,1800023330,2
2332,1800245829,5
2332,1808404300,4
2332,1800245313,4
2332,1800230921,5
2332,1808411901,4
2332,1808396013,4
2332,1800421133,4
2332,1807426897,4
2332,1808416653,4
2332,1800218278,5
2332,1800192947,4
2332,1800019376,5
2332,1800018623,5
2332,1800444945,4
2332,1807615005,4
2332,1800243791,4
2332,1807733433,5
2332,1804476872,4
2332,1807428853,5
2332,1804104810,4
2332,1800022106,5
2332,1804713420,4
2332,1804288900,4
2332,1800381572,4
2332,1800360582,4
2332,1800235872,5
2332,1800195627,4
2332,1807858489,4
2332,1808491635,5
2332,1804536432,4
2332,1804536438,5
2332,1800018810,5
2332,1808440575,4
2332,1800290380,4
2332,1800243172,4
2332,1800019214,4
2332,1800268118,5
2332,1800019187,4
2332,1800351979,4
2332,1800212379,5
2332,1800025729,4
2332,1800262174,4
2332,1800018968,4
2332,1800175338,5
2332,1804892925,5
2332,1800353541,5
2332,1808411942,2
2332,1804707629,4
2332,1804857429,4
2332,1800019594,5
2332,1808412410,4
2332,1804899878,2
2332,1800353817,5
2332,1808404541,4
2332,1800112959,5
2332,1800264832,4
2332,1804857436,3
2332,1800350099,5
2332,1800299230,4
2332,1807812170,4
2332,1804516780,4
2332,1807839027,5
2332,1800019267,4
2332,1800019316,5
2332,1800023434,4
2332,1800238822,3
2332,1800351534,4
2332,1808403441,5
2332,1802837000,4
2332,1804738128,5
2332,1807776039,4
2332,1800268484,4
2332,1800019714,3
2332,1807859436,5
2332,1800419988,5
2332,1807432594,5
2332,1808404170,1
2332,1800020724,4
2332,1800282126,4
2332,1804713423,4
2332,1800283691,4
2332,1807859491,3
2332,1800019450,5
2332,1807812168,4
2332,1800353537,4
2332,1807485310,4
2332,1800354125,4
2332,1800268693,5
2332,1800335317,3
2332,1804383585,5
2332,1804030622,5
2332,1800026332,4
2332,1800023586,5
2332,1800252514,5
2332,1800025977,4
2332,1804486105,4
2332,1800020333,5
2332,1807731530,5
2332,1804133346,5
2332,1800019151,4
2332,1800020738,5
2332,1800026643,4
2332,1804379952,4
2332,1802813191,4
2333,1808465610,5
2333,1808393554,5
2333,1808439458,1
2333,1808403441,5
2333,1800018676,5
2333,1808403981,5
2333,1808404541,4
2333,1808403329,5
2333,1804738128,5
2333,1800161524,5
2333,1807432594,5
2333,1808405428,5
2333,1808429384,5
2334,1808403030,5
2334,1808465610,4
2334,1800340927,5
2334,1804090611,5
2334,1800202853,5
2334,1807428853,5
2334,1800217371,5
2334,1800155161,5
2334,1808403981,4
2334,1807428619,4
2334,1800022581,5
2334,1807432594,4
2334,1800019665,5
2334,1808416901,3
2334,1803454613,4
2335,1800020133,4
2335,1808410341,4
2335,1800406427,3
2335,1800243949,5
2335,1807428619,4
2335,1800419617,4
2335,1803242457,4
2335,1808416901,4
2335,1808403030,4
2335,1808394164,4
2335,1808450790,4
2335,1800182068,3
2335,1800232164,4
2335,1808452090,4
2335,1800151067,5
2335,1800319184,4
2336,1808403030,5
2336,1800419971,4
2336,1800076081,4
2336,1808416650,5
2336,1807592188,4
2336,1808429955,4
2336,1800022581,5
2336,1808405417,5
2336,1800139157,4
2336,1808402795,4
2336,1808405428,4
2336,1808429384,5
2336,1800026767,4
2337,1808466103,5
2337,1808440470,5
2337,1808405250,1
2337,1808404091,5
2337,1807761085,5
2337,1804713420,5
2337,1807599125,5
2337,1808404343,5
2337,1800114768,5
2337,1807485310,5
2337,1808405428,1
2337,1800071079,5
2338,1800111258,5
2338,1800026443,4
2338,1800019594,5
2338,1802953401,4
2338,1800161524,5
2338,1800340927,5
2338,1800122300,5
2338,1804090611,4
2338,1800421139,5
2338,1800359873,2
2338,1800174173,4
2338,1800351534,3
2338,1800025778,3
2338,1802761123,3
2338,1805540029,4
2338,1804738128,3
2338,1800072405,2
2338,1800060404,4
2338,1803454613,4
2338,1800444945,2
2338,1800238182,3
2338,1800191019,2
2338,1800247298,4
2338,1800030906,5
2338,1804713423,5
2338,1800202853,4
2338,1807428853,4
2338,1807537463,3
2338,1800022996,3
2338,1800217371,5
2338,1807858489,3
2338,1800379216,5
2338,1800026398,1
2338,1804383585,5
2338,1800353749,4
2338,1804094774,2
2338,1800019665,5
2338,1800121659,5
2338,1807879445,2
2338,1800023362,4
2338,1800061638,5
2338,1800020333,4
2338,1800185256,2
2338,1804090603,3
2338,1800341783,3
2338,1802813191,4
2339,1800282126,5
2339,1800265293,5
2339,1800316207,5
2339,1808404300,5
2339,1808404091,5
2339,1807645163,5
2339,1808404622,5
2339,1808430793,5
2339,1808487366,5
2339,1808509410,5
2339,1805534183,5
